,cmip,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp585:RGI05,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp585,RGI05,2100,ISIMIP3b:1979-2014,4.549858997841058e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI05/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp370:RGI05,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp370,RGI05,2100,ISIMIP3b:1979-2014,4.4305951779564433e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI05/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp126:RGI05,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp126,RGI05,2100,ISIMIP3b:1979-2014,3.924559904801167e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI05/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp585:RGI05,ISIMIP3b_CMIP6,GFDL-ESM4,ssp585,RGI05,2100,ISIMIP3b:1979-2014,4.2199329166649294e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI05/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp370:RGI16,ISIMIP3b_CMIP6,GFDL-ESM4,ssp370,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp126:RGI16,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp126,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp126:RGI16,ISIMIP3b_CMIP6,GFDL-ESM4,ssp126,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp370:RGI16,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp370,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp585:RGI16,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp585,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp585:RGI16,ISIMIP3b_CMIP6,GFDL-ESM4,ssp585,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI16,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp126,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI16,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp585,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp585:RGI16,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp585,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp370:RGI16,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp370,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp370:RGI16,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp370,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI16,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp370,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI16,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp585,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp126:RGI16,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp126,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI16,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp126,RGI16,2100,ISIMIP3b:1979-2014,0.0002870523990233,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI16/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp370:RGI18,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp370,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp126:RGI18,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp126,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp585:RGI18,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp585,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp370:RGI18,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp370,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp370:RGI18,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp370,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp126:RGI18,ISIMIP3b_CMIP6,GFDL-ESM4,ssp126,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI18,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp126,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp126:RGI18,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp126,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp370:RGI18,ISIMIP3b_CMIP6,GFDL-ESM4,ssp370,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI18,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp370,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI18,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp126,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp585:RGI18,ISIMIP3b_CMIP6,GFDL-ESM4,ssp585,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI18,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp585,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI18,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp585,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp585:RGI18,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp585,RGI18,2100,ISIMIP3b:1979-2014,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI18/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI12,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp126,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp126:RGI12,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp126,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp370:RGI12,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp370,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp585:RGI12,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp585,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI12,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp126,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp370:RGI12,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp370,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp585:RGI12,ISIMIP3b_CMIP6,GFDL-ESM4,ssp585,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI12,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp370,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp585:RGI12,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp585,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp126:RGI12,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp126,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp370:RGI12,ISIMIP3b_CMIP6,GFDL-ESM4,ssp370,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI12,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp585,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp126:RGI12,ISIMIP3b_CMIP6,GFDL-ESM4,ssp126,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI12,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp585,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MRI-ESM2-0:ssp370:RGI12,ISIMIP3b_CMIP6,MRI-ESM2-0,ssp370,RGI12,2100,ISIMIP3b:1979-2014,0.1193297281085117,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI12/run_hydro_w5e5_gcm_merged_mri-esm2-0_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI01,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp126,RGI01,2100,ISIMIP3b:1979-2014,0.0001338021667164,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp370:RGI01,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp370,RGI01,2100,ISIMIP3b:1979-2014,0.0001323147072622,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:GFDL-ESM4:ssp585:RGI01,ISIMIP3b_CMIP6,GFDL-ESM4,ssp585,RGI01,2100,ISIMIP3b:1979-2014,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_gfdl-esm4_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp585:RGI01,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp585,RGI01,2100,ISIMIP3b:1979-2014,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI01,ISIMIP3b_CMIP6,IPSL-CM6A-LR,ssp126,RGI01,2100,ISIMIP3b:1979-2014,0.0001326490973721,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ipsl-cm6a-lr_r1i1p1f1_ssp126_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp370:RGI01,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp370,RGI01,2100,ISIMIP3b:1979-2014,0.0001330065488688,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:UKESM1-0-LL:ssp370:RGI01,ISIMIP3b_CMIP6,UKESM1-0-LL,ssp370,RGI01,2100,ISIMIP3b:1979-2014,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_ukesm1-0-ll_r1i1p1f2_ssp370_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
ISIMIP3b_CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI01,ISIMIP3b_CMIP6,MPI-ESM1-2-HR,ssp585,RGI01,2100,ISIMIP3b:1979-2014,0.0001317266418966,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/ISIMIP3b_CMIP6/2100/RGI01/run_hydro_w5e5_gcm_merged_mpi-esm1-2-hr_r1i1p1f1_ssp585_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
