,cmip,gcm_original,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
CMIP6:2100:CESM2:ssp245:RGI17,CMIP6,CESM2,CESM2,ssp245,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CESM2_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:EC-EARTH3:ssp245:RGI17,CMIP6,EC-Earth3,EC-EARTH3,ssp245,RGI17,2101,2000-2019,0.0013906652875319242,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CAMS-CSM1-0:ssp370:RGI17,CMIP6,CAMS-CSM1-0,CAMS-CSM1-0,ssp370,RGI17,2100,2000-2019,0.0014017087860035038,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp370_bc_2000_2019_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:BCC-CSM2-MR:ssp126:RGI17,CMIP6,BCC-CSM2-MR,BCC-CSM2-MR,ssp126,RGI17,2101,2000-2019,0.0013952865668923392,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:ACCESS-ESM1-5:ssp126:RGI17,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI17,2101,2000-2019,0.0014016748060082065,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:INM-CM5-0:ssp585:RGI17,CMIP6,INM-CM5-0,INM-CM5-0,ssp585,RGI17,2101,2000-2019,0.0014031699258012821,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MRI-ESM2-0:ssp245:RGI17,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp245,RGI17,2101,2000-2019,0.0013988544663985415,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MRI-ESM2-0:ssp534-over:RGI17,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI17,2101,2000-2019,0.0013988544663985415,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CESM2:ssp585:RGI17,CMIP6,CESM2,CESM2,ssp585,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CESM2_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MRI-ESM2-0:ssp119:RGI17,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp119,RGI17,2101,2000-2019,0.0014474798396687902,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp119_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CAMS-CSM1-0:ssp126:RGI17,CMIP6,CAMS-CSM1-0,CAMS-CSM1-0,ssp126,RGI17,2100,2000-2019,0.0014275335824293523,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp126_bc_2000_2019_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CESM2-WACCM:ssp534-over:RGI17,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CESM2-WACCM:ssp585:RGI17,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:EC-EARTH3-VEG:ssp585:RGI17,CMIP6,EC-Earth3-Veg,EC-EARTH3-VEG,ssp585,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:BCC-CSM2-MR:ssp370:RGI17,CMIP6,BCC-CSM2-MR,BCC-CSM2-MR,ssp370,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp370_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:FGOALS-F3-L:ssp245:RGI17,CMIP6,FGOALS-f3-L,FGOALS-F3-L,ssp245,RGI17,2101,2000-2019,0.0013992282463468108,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:INM-CM4-8:ssp245:RGI17,CMIP6,INM-CM4-8,INM-CM4-8,ssp245,RGI17,2101,2000-2019,0.0013988544663985415,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:NORESM2-MM:ssp585:RGI17,CMIP6,NorESM2-MM,NORESM2-MM,ssp585,RGI17,2101,2000-2019,0.0013949807469346646,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:EC-EARTH3:ssp126:RGI17,CMIP6,EC-Earth3,EC-EARTH3,ssp126,RGI17,2101,2000-2019,0.0014026942058671219,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CANESM5:ssp585:RGI17,CMIP6,CanESM5,CANESM5,ssp585,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CMCC-CM2-SR5:ssp585:RGI17,CMIP6,CMCC-CM2-SR5,CMCC-CM2-SR5,ssp585,RGI17,2101,2000-2019,0.0013906652875319242,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CMCC-CM2-SR5_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:INM-CM4-8:ssp370:RGI17,CMIP6,INM-CM4-8,INM-CM4-8,ssp370,RGI17,2101,2000-2019,0.0013988544663985415,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp370_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:FGOALS-F3-L:ssp370:RGI17,CMIP6,FGOALS-f3-L,FGOALS-F3-L,ssp370,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp370_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI17,CMIP6,MPI-ESM1-2-HR,MPI-ESM1-2-HR,ssp585,RGI17,2101,2000-2019,0.0014085727450535322,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:BCC-CSM2-MR:ssp245:RGI17,CMIP6,BCC-CSM2-MR,BCC-CSM2-MR,ssp245,RGI17,2101,2000-2019,0.0013916507073955422,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:GFDL-ESM4:ssp585:RGI17,CMIP6,GFDL-ESM4,GFDL-ESM4,ssp585,RGI17,2101,2000-2019,0.0013916507073955422,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MRI-ESM2-0:ssp126:RGI17,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI17,2101,2000-2019,0.0014016748060082065,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI17,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CAMS-CSM1-0:ssp245:RGI17,CMIP6,CAMS-CSM1-0,CAMS-CSM1-0,ssp245,RGI17,2100,2000-2019,0.0014074174252134283,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp245_bc_2000_2019_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:ACCESS-CM2:ssp585:RGI17,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI17,2101,2000-2019,0.0013791800491214812,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CAMS-CSM1-0:ssp119:RGI17,CMIP6,CAMS-CSM1-0,CAMS-CSM1-0,ssp119,RGI17,2100,2000-2019,0.0014297083021283712,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp119_bc_2000_2019_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:EC-EARTH3:ssp370:RGI17,CMIP6,EC-Earth3,EC-EARTH3,ssp370,RGI17,2101,2000-2019,0.001392058467339108,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp370_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:FGOALS-F3-L:ssp126:RGI17,CMIP6,FGOALS-f3-L,FGOALS-F3-L,ssp126,RGI17,2101,2000-2019,0.0013916507073955422,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:INM-CM4-8:ssp126:RGI17,CMIP6,INM-CM4-8,INM-CM4-8,ssp126,RGI17,2101,2000-2019,0.0014488730194759743,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MRI-ESM2-0:ssp370:RGI17,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp370,RGI17,2101,2000-2019,0.0013988544663985415,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI17/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp370_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CAMS-CSM1-0:ssp126:RGI10,CMIP6,CAMS-CSM1-0,CAMS-CSM1-0,ssp126,RGI10,2100,2000-2019,0.035984300747162606,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp126_bc_2000_2019_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI10,CMIP6,MPI-ESM1-2-HR,MPI-ESM1-2-HR,ssp585,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:NORESM2-MM:ssp245:RGI10,CMIP6,NorESM2-MM,NORESM2-MM,ssp245,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:FGOALS-F3-L:ssp245:RGI10,CMIP6,FGOALS-f3-L,FGOALS-F3-L,ssp245,RGI10,2101,2000-2019,0.03594322277827315,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:GFDL-ESM4:ssp119:RGI10,CMIP6,GFDL-ESM4,GFDL-ESM4,ssp119,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp119_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CESM2:ssp245:RGI10,CMIP6,CESM2,CESM2,ssp245,RGI10,2101,2000-2019,0.0358909417269593,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CESM2_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CESM2-WACCM:ssp585:RGI10,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:INM-CM5-0:ssp126:RGI10,CMIP6,INM-CM5-0,INM-CM5-0,ssp126,RGI10,2101,2000-2019,0.0359087836730426,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:BCC-CSM2-MR:ssp370:RGI10,CMIP6,BCC-CSM2-MR,BCC-CSM2-MR,ssp370,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp370_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:GFDL-ESM4:ssp245:RGI10,CMIP6,GFDL-ESM4,GFDL-ESM4,ssp245,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp245_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI10,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI10,2101,2000-2019,0.0358909417269593,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CANESM5:ssp126:RGI10,CMIP6,CanESM5,CANESM5,ssp126,RGI10,2101,2000-2019,0.03587226992291864,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:TAIESM1:ssp585:RGI10,CMIP6,TaiESM1,TAIESM1,ssp585,RGI10,2101,2000-2019,0.0359087836730426,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_TaiESM1_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CAMS-CSM1-0:ssp370:RGI10,CMIP6,CAMS-CSM1-0,CAMS-CSM1-0,ssp370,RGI10,2100,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp370_bc_2000_2019_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CMCC-CM2-SR5:ssp585:RGI10,CMIP6,CMCC-CM2-SR5,CMCC-CM2-SR5,ssp585,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CMCC-CM2-SR5_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MRI-ESM2-0:ssp434:RGI10,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp434,RGI10,2101,2000-2019,0.0359087836730426,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp434_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:MRI-ESM2-0:ssp534-over:RGI10,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI10,2101,2000-2019,0.0358909417269593,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:INM-CM5-0:ssp370:RGI10,CMIP6,INM-CM5-0,INM-CM5-0,ssp370,RGI10,2101,2000-2019,0.0359087836730426,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp370_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:BCC-CSM2-MR:ssp126:RGI10,CMIP6,BCC-CSM2-MR,BCC-CSM2-MR,ssp126,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CESM2-WACCM:ssp534-over:RGI10,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI10,2101,2000-2019,0.03595733036354832,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:ACCESS-ESM1-5:ssp126:RGI10,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI10,2101,2000-2019,0.03593948841746502,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:EC-EARTH3:ssp585:RGI10,CMIP6,EC-Earth3,EC-EARTH3,ssp585,RGI10,2101,2000-2019,0.035846129397261714,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp585_bc_2000_2019_endyr2101_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
CMIP6:2100:CAMS-CSM1-0:ssp119:RGI10,CMIP6,CAMS-CSM1-0,CAMS-CSM1-0,ssp119,RGI10,2100,2000-2019,0.03609176735264108,/home/www/oggm/oggm-standard-projections/oggm_v16/2025.6/w5e5/per_glacier_spinup/CMIP6/2100/RGI10/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp119_bc_2000_2019_endyr2100_Batch_*,per_glacier_spinup,w5e5_gcm_merged,oggm_v1.6.3_2025.6
